,Source,Destination,Starting At,Reaching At,Total Distance,Direction,Drive for_miles,Reach at,Street/Highway,Description,Delay_min,type of incident,Incident Latitude,incident Logintude
592,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,Harrison Pl: road closed from Stewart Ave to Flushing Ave,0.0,Construction,40.707581,-73.923973
593,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,4th St: construction from Kent Ave to Wythe Ave,0.0,Construction,40.712849,-73.96579
594,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,Union Tpke W/B: left lane closed between 138th St and Union Tpke,0.0,Construction,40.714264,-73.831459
595,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,Suffolk St S/B: road closed from Delancey St to Grand St,0.0,Construction,40.716202,-73.987534
596,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,7th St: road closed intermittently from Bedford Ave to Driggs Ave,0.0,Construction,40.717018,-73.956429
597,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,Suffolk St: road closed intermittently from Broome St to Delancey St,0.0,Construction,40.718109,-73.986549
598,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,St Johns Ln: road closed from Laight St to York St,0.0,Construction,40.721081,-74.005836
599,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,Greene St: road closed intermittently from Canal St to Grand St,0.0,Construction,40.721642,-74.00219
600,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,66th Rd: road closed intermittently from 108th St to 110th St,0.0,Construction,40.73027,-73.845757
601,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,54th Ave: road closed between 43rd St and Laurel Hill Blvd,0.0,Construction,40.732552,-73.925537
602,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,Pulaski Skwy N/B: exit ramp to Broadway Way closed.,0.0,Construction,40.737572,-74.078972
603,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,13th St: road closed intermittently between 9th Ave and Hudson St,0.0,Construction,40.740028,-74.005287
604,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,Little West 12th St: road closed intermittently between 9th Ave and Washington St,0.0,Construction,40.740311,-74.007957
605,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,15th St: road closed intermittently between 8th Ave and 9th Ave,0.0,Construction,40.741619,-74.004791
606,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,1st St E/B: road closed from 3rd Ave to Mineola Blvd,0.0,Construction,40.742371,-73.64061
607,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,3rd Ave N/B: road closed from 1st St to Harrison Ave,0.0,Construction,40.742771,-73.642174
608,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,3rd Ave N/B: road closed from 1st St to Harrison Ave,0.0,Construction,40.742771,-73.642174
609,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,31st St: road closed between 9th Ave / 31st St and NY-495 Dyer Ave,0.0,Construction,40.752201,-73.999382
610,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,31st St: road closed intermittently from 9th Ave to NY-495 Lincoln Tunnel Expy,0.0,Construction,40.75222,-73.999428
611,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,33rd St: road closed intermittently from 10th Ave to Hudson Blvd,0.0,Construction,40.754501,-74.00103
612,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,"NY-135 S/B: intermittent ramp closures between Exits 14E,14W and Exit 9",0.0,Construction,40.755608,-73.474922
613,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,49th St: road closed between 5th Ave and 6th Ave,0.0,Construction,40.75927,-73.980873
614,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,5th Ave: intermittent lane closures from 48th St to 52nd St,0.0,Construction,40.759789,-73.976288
615,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,50th St: road closed between 5th Ave and 6th Ave,0.0,Construction,40.759899,-73.980408
616,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,Ed Koch Queensboro Brg-Lower Level W/B: exit ramp to E 60th St closed.,0.0,Construction,40.760811,-73.963409
617,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,6th Ave: intermittent lane closures from 48th St to 52nd St,0.0,Construction,40.761162,-73.979477
618,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,38th Ave: road closed intermittently from 208th St to 217th St,0.0,Construction,40.767529,-73.766663
619,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,102nd St N/B: road closed from Ditmars Blvd to La Guardia Rd,0.0,Construction,40.769821,-73.868568
620,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,NJ-495 E/B: one lane closed near County Hwy-501 Junction,0.0,Construction,40.773621,-74.034576
621,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,Columbia Ave W/B: road closed from Jane St to CR-681 Paterson Plank Rd,0.0,Construction,40.774281,-74.039932
622,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,84th St: road closed intermittently between End Ave and York Ave,0.0,Construction,40.774609,-73.94809
623,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,Westmoreland Pl: road closed intermittently from Shore Rd to West Dr,0.0,Construction,40.776588,-73.752892
624,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,I-295 	Throgs Neck Bridge: intermittent lane closures from Exit 9 to Exit 7,0.0,Construction,40.788567,-73.788544
625,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,Garden State Pkwy S/B: construction at Exit 148,0.0,Construction,40.789612,-74.195488
626,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,NJ-3 W/B: entry ramp from NJ-120 S/B closed.,0.0,Construction,40.806591,-74.07444
627,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,3rd Ave Brg: exit ramp to Harlem River Dr S/B lane closed.,0.0,Construction,40.807331,-73.935089
628,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,144th St: construction work from Concord Ave to Wales Ave,0.0,Construction,40.809269,-73.908531
629,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,142nd St: road closed intermittently from Brook Ave to St Anns Ave,0.0,Construction,40.809689,-73.915619
630,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,145th St: construction work from Timpson Pl to Concord Ave,0.0,Construction,40.810329,-73.909126
631,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,145th St: construction work from Concord Ave to Jackson Ave,0.0,Construction,40.81052,-73.910042
632,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,145th St: construction work from Concord Ave to Jackson Ave,0.0,Construction,40.81052,-73.910042
633,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,NJ-3: construction between Park Ave and NJ-17 Rutherford Ave,0.0,Construction,40.810741,-74.100647
634,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,NJ-3: left lane closed between Park Ave and NJ-17 Junction,0.0,Construction,40.811165,-74.10202
635,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,Tinton Ave: construction work from 147th St to 149th St,0.0,Construction,40.812672,-73.906349
636,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,Wales Ave: construction work from 144th St to 149th St,0.0,Construction,40.812851,-73.907257
637,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,130th St E/B: road closed from 12th Ave to Broadway,0.0,Construction,40.816891,-73.957283
638,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,CR-16 Horse Block Rd: road closed between Express Dr and Hagerman Ave,0.0,Construction,40.820419,-72.970619
639,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Merge onto I-95 N via the exit on the left toward Trenton (Portions toll) (Crossing into New Jersey).,93.729,1 days 00:38:46.000000000,I-95 N,NY-895 N/B: one lane closed from Westchester Ave to 174th St,0.0,Construction,40.833195,-73.88353
